track_name;id;album_name;artist_name;popularity;decade;genre;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;uri;track_href;analysis_url;duration_ms;time_signature
Rock'n Me;1orVKbp6vqtfAPOmvRofVq;Fly Like An Eagle;Steve Miller Band;67;1970;['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock'];0.695;0.582;4;-11.35;1;0.0651;0.297;0.0;0.123;0.892;122.433;audio_features;spotify:track:1orVKbp6vqtfAPOmvRofVq;https://api.spotify.com/v1/tracks/1orVKbp6vqtfAPOmvRofVq;https://api.spotify.com/v1/audio-analysis/1orVKbp6vqtfAPOmvRofVq;187067;4
Heart of Gold - 2009 Remaster;1Q1b8eVkUPGlpSArl8JAVw;Harvest (2009 Remaster);Neil Young;73;1970;['album rock', 'canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter'];0.541;0.459;4;-10.433;0;0.0297;0.189;0.0274;0.099;0.803;171.165;audio_features;spotify:track:1Q1b8eVkUPGlpSArl8JAVw;https://api.spotify.com/v1/tracks/1Q1b8eVkUPGlpSArl8JAVw;https://api.spotify.com/v1/audio-analysis/1Q1b8eVkUPGlpSArl8JAVw;187013;4
My Life;4ZoBC5MhSEzuknIgAkBaoT;52nd Street;Billy Joel;71;1970;['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock'];0.741;0.647;2;-12.878;1;0.0427;0.108;0.00139;0.0555;0.804;131.097;audio_features;spotify:track:4ZoBC5MhSEzuknIgAkBaoT;https://api.spotify.com/v1/tracks/4ZoBC5MhSEzuknIgAkBaoT;https://api.spotify.com/v1/audio-analysis/4ZoBC5MhSEzuknIgAkBaoT;284000;4
All Right Now;1gcESexgftSuLuML57Y69q;Fire And Water;Free;70;1970;['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'classic uk pop', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock'];0.787;0.472;2;-12.824;1;0.0832;0.221;0.000336;0.153;0.824;120.059;audio_features;spotify:track:1gcESexgftSuLuML57Y69q;https://api.spotify.com/v1/tracks/1gcESexgftSuLuML57Y69q;https://api.spotify.com/v1/audio-analysis/1gcESexgftSuLuML57Y69q;330643;4
Message In A Bottle;1oYYd2gnWZYrt89EBXdFiO;Reggatta De Blanc (Remastered 2003);The Police;75;1970;['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock'];0.577;0.808;1;-7.04;0;0.039;0.0338;1.33e-05;0.221;0.869;151.008;audio_features;spotify:track:1oYYd2gnWZYrt89EBXdFiO;https://api.spotify.com/v1/tracks/1oYYd2gnWZYrt89EBXdFiO;https://api.spotify.com/v1/audio-analysis/1oYYd2gnWZYrt89EBXdFiO;290280;4
You Ain't Seen Nothing Yet;0HOrDVS349XFcpCYsO2hAP;Not Fragile;Bachman-Turner Overdrive;71;1970;['album rock', 'art rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'soft rock'];0.475;0.439;11;-15.039;0;0.0427;0.000146;0.000277;0.223;0.76;118.392;audio_features;spotify:track:0HOrDVS349XFcpCYsO2hAP;https://api.spotify.com/v1/tracks/0HOrDVS349XFcpCYsO2hAP;https://api.spotify.com/v1/audio-analysis/0HOrDVS349XFcpCYsO2hAP;234867;4
Sara Smile;1qjrYozGqc7upUgfN776lZ;Daryl Hall & John Oates (The Silver Album);Daryl Hall & John Oates;67;1970;['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock'];0.592;0.398;2;-10.81;0;0.0678;0.357;0.000925;0.119;0.204;150.038;audio_features;spotify:track:1qjrYozGqc7upUgfN776lZ;https://api.spotify.com/v1/tracks/1qjrYozGqc7upUgfN776lZ;https://api.spotify.com/v1/audio-analysis/1qjrYozGqc7upUgfN776lZ;185293;3
Only the Good Die Young;1xOXXYh6lTW8laxlW7JP2J;The Stranger (Legacy Edition);Billy Joel;67;1970;['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock'];0.579;0.872;0;-6.126;1;0.159;0.159;0.0;0.0935;0.761;76.214;audio_features;spotify:track:1xOXXYh6lTW8laxlW7JP2J;https://api.spotify.com/v1/tracks/1xOXXYh6lTW8laxlW7JP2J;https://api.spotify.com/v1/audio-analysis/1xOXXYh6lTW8laxlW7JP2J;235560;4
Time;3TO7bbrUKrOSPGRTB5MeCz;The Dark Side of the Moon;Pink Floyd;70;1970;['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock'];0.358;0.48;9;-11.79;1;0.0849;0.521;0.00428;0.178;0.356;120.317;audio_features;spotify:track:3TO7bbrUKrOSPGRTB5MeCz;https://api.spotify.com/v1/tracks/3TO7bbrUKrOSPGRTB5MeCz;https://api.spotify.com/v1/audio-analysis/3TO7bbrUKrOSPGRTB5MeCz;413947;4
Stuck In The Middle With You;3Vby4nGmtbDo7HDJamOWkT;Stealers Wheel;Stealers Wheel;72;1970;['classic rock', 'classic uk pop', 'folk rock', 'soft rock'];0.82;0.575;7;-9.144;1;0.0408;0.0936;0.000135;0.109;0.964;123.765;audio_features;spotify:track:3Vby4nGmtbDo7HDJamOWkT;https://api.spotify.com/v1/tracks/3Vby4nGmtbDo7HDJamOWkT;https://api.spotify.com/v1/audio-analysis/3Vby4nGmtbDo7HDJamOWkT;208947;4
Rocky Mountain High;1ne9wOtDF2jM6Cm8WBkaER;Rocky Mountain High;John Denver;67;1970;[];0.455;0.437;4;-11.411;1;0.0278;0.314;0.0;0.501;0.724;81.396;audio_features;spotify:track:1ne9wOtDF2jM6Cm8WBkaER;https://api.spotify.com/v1/tracks/1ne9wOtDF2jM6Cm8WBkaER;https://api.spotify.com/v1/audio-analysis/1ne9wOtDF2jM6Cm8WBkaER;283640;4
Heroes - 2017 Remaster;7Jh1bpe76CNTCgdgAdBw4Z;"""Heroes"" (2017 Remaster)";David Bowie;75;1970;['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock'];0.49;0.758;7;-6.491;1;0.0297;0.000671;0.484;0.092;0.435;112.114;audio_features;spotify:track:7Jh1bpe76CNTCgdgAdBw4Z;https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z;https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z;371413;4
War Pigs / Luke's Wall - 2012 - Remaster;2rd9ETlulTbz6BYZcdvIE1;Paranoid (Remaster);Black Sabbath;65;1970;['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal'];0.332;0.623;9;-12.363;1;0.08;0.222;0.000895;0.278;0.413;183.097;audio_features;spotify:track:2rd9ETlulTbz6BYZcdvIE1;https://api.spotify.com/v1/tracks/2rd9ETlulTbz6BYZcdvIE1;https://api.spotify.com/v1/audio-analysis/2rd9ETlulTbz6BYZcdvIE1;474360;4
Don't Stop - 2004 Remaster;3CPeWqqaHR0hmyfsWhMJQs;Rumours (Super Deluxe);Fleetwood Mac;67;1970;['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock'];0.672;0.72;9;-7.781;1;0.035;0.0373;9.38e-06;0.0371;0.828;118.731;audio_features;spotify:track:3CPeWqqaHR0hmyfsWhMJQs;https://api.spotify.com/v1/tracks/3CPeWqqaHR0hmyfsWhMJQs;https://api.spotify.com/v1/audio-analysis/3CPeWqqaHR0hmyfsWhMJQs;193347;4
Superstition;4N0TP4Rmj6QQezWV88ARNJ;Talking Book;Stevie Wonder;72;1970;['adult standards', 'funk', 'motown', 'quiet storm', 'soul'];0.611;0.578;1;-14.171;1;0.0676;0.0598;0.0219;0.0983;0.884;100.625;audio_features;spotify:track:4N0TP4Rmj6QQezWV88ARNJ;https://api.spotify.com/v1/tracks/4N0TP4Rmj6QQezWV88ARNJ;https://api.spotify.com/v1/audio-analysis/4N0TP4Rmj6QQezWV88ARNJ;266133;4
China Grove;7cy1bEJV6FCtDaYpsk8aG6;The Captain and Me;The Doobie Brothers;67;1970;['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock'];0.623;0.91;9;-8.448;1;0.0384;0.319;0.000448;0.081;0.745;145.624;audio_features;spotify:track:7cy1bEJV6FCtDaYpsk8aG6;https://api.spotify.com/v1/tracks/7cy1bEJV6FCtDaYpsk8aG6;https://api.spotify.com/v1/audio-analysis/7cy1bEJV6FCtDaYpsk8aG6;195307;4
Bad, Bad Leroy Brown;1O0xeZrBDbq7HPREdmYUYK;Life & Times;Jim Croce;66;1970;['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock'];0.697;0.676;7;-10.742;1;0.0402;0.706;0.0;0.0824;0.852;148.072;audio_features;spotify:track:1O0xeZrBDbq7HPREdmYUYK;https://api.spotify.com/v1/tracks/1O0xeZrBDbq7HPREdmYUYK;https://api.spotify.com/v1/audio-analysis/1O0xeZrBDbq7HPREdmYUYK;182240;4
Peaceful Easy Feeling - 2013 Remaster;40h65HAR8COEoqkMwUUQHu;Eagles (2013 Remaster);Eagles;67;1970;['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock'];0.568;0.634;4;-12.336;1;0.0282;0.494;0.00281;0.252;0.866;142.686;audio_features;spotify:track:40h65HAR8COEoqkMwUUQHu;https://api.spotify.com/v1/tracks/40h65HAR8COEoqkMwUUQHu;https://api.spotify.com/v1/audio-analysis/40h65HAR8COEoqkMwUUQHu;257963;4
Moondance - 2013 Remaster;683b4ikwa62JevCjwrmfg6;Moondance (Deluxe Edition);Van Morrison;69;1970;['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock'];0.606;0.282;9;-12.207;0;0.0339;0.501;8.3e-06;0.152;0.563;67.409;audio_features;spotify:track:683b4ikwa62JevCjwrmfg6;https://api.spotify.com/v1/tracks/683b4ikwa62JevCjwrmfg6;https://api.spotify.com/v1/audio-analysis/683b4ikwa62JevCjwrmfg6;274040;4
Big Yellow Taxi;6UkMcAA19lTdjs22jtB7o2;Ladies of the Canyon;Joni Mitchell;70;1970;['canadian singer-songwriter', 'folk', 'folk rock', 'lilith', 'mellow gold', 'rock', 'singer-songwriter'];0.611;0.47;4;-9.135;1;0.0356;0.579;0.0;0.581;0.97;85.527;audio_features;spotify:track:6UkMcAA19lTdjs22jtB7o2;https://api.spotify.com/v1/tracks/6UkMcAA19lTdjs22jtB7o2;https://api.spotify.com/v1/audio-analysis/6UkMcAA19lTdjs22jtB7o2;134800;4
Takin' Care Of Business;0lzNXoZINVBLHWNIxKxWOo;Bachman-Turner Overdrive II;Bachman-Turner Overdrive;67;1970;['album rock', 'art rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'soft rock'];0.724;0.703;5;-14.007;1;0.0498;0.0488;2.69e-06;0.146;0.965;129.985;audio_features;spotify:track:0lzNXoZINVBLHWNIxKxWOo;https://api.spotify.com/v1/tracks/0lzNXoZINVBLHWNIxKxWOo;https://api.spotify.com/v1/audio-analysis/0lzNXoZINVBLHWNIxKxWOo;289893;4
Riders on the Storm;14XWXWv5FoCbFzLksawpEe;L.A. Woman;The Doors;73;1970;['acid rock', 'classic rock', 'psychedelic rock', 'rock'];0.55;0.722;11;-11.729;0;0.0283;0.25;0.0129;0.11;0.716;103.886;audio_features;spotify:track:14XWXWv5FoCbFzLksawpEe;https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe;https://api.spotify.com/v1/audio-analysis/14XWXWv5FoCbFzLksawpEe;434720;4
Wild Horses - 2009 Mix;52dm9op3rbfAkc1LGXgipW;Sticky Fingers (Remastered);The Rolling Stones;71;1970;[];0.432;0.389;7;-6.517;1;0.0255;0.687;0.0107;0.0788;0.158;139.506;audio_features;spotify:track:52dm9op3rbfAkc1LGXgipW;https://api.spotify.com/v1/tracks/52dm9op3rbfAkc1LGXgipW;https://api.spotify.com/v1/audio-analysis/52dm9op3rbfAkc1LGXgipW;341773;4
Love Train;28285KFbyCq8sJofn58qlD;Back Stabbers;The O'Jays;69;1970;[];0.743;0.572;0;-9.627;1;0.0493;0.186;1.44e-05;0.163;0.675;122.658;audio_features;spotify:track:28285KFbyCq8sJofn58qlD;https://api.spotify.com/v1/tracks/28285KFbyCq8sJofn58qlD;https://api.spotify.com/v1/audio-analysis/28285KFbyCq8sJofn58qlD;178400;4
She's Always a Woman;5RgFlk1fcClZd0Y4SGYhqH;The Stranger (Legacy Edition);Billy Joel;72;1970;['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock'];0.292;0.324;3;-11.996;1;0.0346;0.797;0.000473;0.12;0.384;176.631;audio_features;spotify:track:5RgFlk1fcClZd0Y4SGYhqH;https://api.spotify.com/v1/tracks/5RgFlk1fcClZd0Y4SGYhqH;https://api.spotify.com/v1/audio-analysis/5RgFlk1fcClZd0Y4SGYhqH;201373;3
Crazy On You;5zH710lFSLtkHbMkslLDjR;Dreamboat Annie;Heart;67;1970;['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock'];0.427;0.459;9;-12.442;0;0.0332;0.116;0.000103;0.132;0.383;129.878;audio_features;spotify:track:5zH710lFSLtkHbMkslLDjR;https://api.spotify.com/v1/tracks/5zH710lFSLtkHbMkslLDjR;https://api.spotify.com/v1/audio-analysis/5zH710lFSLtkHbMkslLDjR;293440;4
ABC;6wDviYDtmSDZ0S6TVMM9Vc;ABC;The Jackson 5;65;1970;['adult standards', 'motown', 'soul'];0.715;0.678;8;-11.842;1;0.0475;0.486;0.000192;0.15;0.947;94.769;audio_features;spotify:track:6wDviYDtmSDZ0S6TVMM9Vc;https://api.spotify.com/v1/tracks/6wDviYDtmSDZ0S6TVMM9Vc;https://api.spotify.com/v1/audio-analysis/6wDviYDtmSDZ0S6TVMM9Vc;177733;4
Desperado - 2013 Remaster;2TjnCxxQRYn56Ye8gkUKiW;Desperado (2013 Remaster);Eagles;69;1970;['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock'];0.228;0.224;7;-12.749;1;0.0311;0.946;0.000222;0.273;0.18;60.3;audio_features;spotify:track:2TjnCxxQRYn56Ye8gkUKiW;https://api.spotify.com/v1/tracks/2TjnCxxQRYn56Ye8gkUKiW;https://api.spotify.com/v1/audio-analysis/2TjnCxxQRYn56Ye8gkUKiW;213713;4
Carolina in My Mind;2T5Ch09nefwckOu5NQvjIk;Greatest Hits;James Taylor;66;1970;['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock'];0.579;0.267;4;-15.11;1;0.0348;0.118;0.000562;0.132;0.353;74.899;audio_features;spotify:track:2T5Ch09nefwckOu5NQvjIk;https://api.spotify.com/v1/tracks/2T5Ch09nefwckOu5NQvjIk;https://api.spotify.com/v1/audio-analysis/2T5Ch09nefwckOu5NQvjIk;238573;4
Summer Breeze;01UYpHuzHi4eB9PAbDoPY2;Seals & Crofts' Greatest Hits;Seals and Crofts;67;1970;['adult standards', 'album rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock'];0.49;0.581;5;-6.566;1;0.0388;0.553;0.0177;0.0764;0.318;88.718;audio_features;spotify:track:01UYpHuzHi4eB9PAbDoPY2;https://api.spotify.com/v1/tracks/01UYpHuzHi4eB9PAbDoPY2;https://api.spotify.com/v1/audio-analysis/01UYpHuzHi4eB9PAbDoPY2;205480;4
We Are The Champions - Remastered 2011;7ccI9cStQbQdystvc6TvxD;News Of The World (Deluxe Remastered Version);Queen;64;1970;['classic rock', 'glam rock', 'rock'];0.268;0.459;7;-6.948;0;0.0346;0.378;0.0;0.119;0.172;64.223;audio_features;spotify:track:7ccI9cStQbQdystvc6TvxD;https://api.spotify.com/v1/tracks/7ccI9cStQbQdystvc6TvxD;https://api.spotify.com/v1/audio-analysis/7ccI9cStQbQdystvc6TvxD;179200;4
Breathe (In the Air);2ctvdKmETyOzPb2GiJJT53;The Dark Side of the Moon;Pink Floyd;69;1970;['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock'];0.431;0.375;11;-15.142;0;0.0347;0.391;0.721;0.143;0.258;128.153;audio_features;spotify:track:2ctvdKmETyOzPb2GiJJT53;https://api.spotify.com/v1/tracks/2ctvdKmETyOzPb2GiJJT53;https://api.spotify.com/v1/audio-analysis/2ctvdKmETyOzPb2GiJJT53;169535;4
Play That Funky Music;5uuJruktM9fMdN9Va0DUMl;Wild Cherry;Wild Cherry;70;1970;['disco', 'funk rock'];0.814;0.672;9;-12.068;1;0.0619;0.0435;0.0;0.061;0.933;109.394;audio_features;spotify:track:5uuJruktM9fMdN9Va0DUMl;https://api.spotify.com/v1/tracks/5uuJruktM9fMdN9Va0DUMl;https://api.spotify.com/v1/audio-analysis/5uuJruktM9fMdN9Va0DUMl;300000;4
Reminiscing - Remastered;34D6mvDTAPypm92EPs8Rxa;Sleeper Catcher (Remastered);Little River Band;66;1970;['album rock', 'art rock', 'australian rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock'];0.54;0.465;7;-11.259;1;0.0302;0.652;0.00544;0.132;0.341;94.731;audio_features;spotify:track:34D6mvDTAPypm92EPs8Rxa;https://api.spotify.com/v1/tracks/34D6mvDTAPypm92EPs8Rxa;https://api.spotify.com/v1/audio-analysis/34D6mvDTAPypm92EPs8Rxa;253080;4
Cold as Ice;7vidktgNZFQylTgH1GEnMs;Foreigner (Expanded);Foreigner;68;1970;[];0.562;0.609;3;-7.063;0;0.0271;0.0264;0.0;0.17;0.512;130.753;audio_features;spotify:track:7vidktgNZFQylTgH1GEnMs;https://api.spotify.com/v1/tracks/7vidktgNZFQylTgH1GEnMs;https://api.spotify.com/v1/audio-analysis/7vidktgNZFQylTgH1GEnMs;200213;4
Boogie Wonderland;6ztstiyZL6FXzh4aG46ZPD;I Am;Earth, Wind & Fire;74;1970;['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul'];0.802;0.756;2;-10.791;0;0.0349;0.0843;0.00765;0.0521;0.963;131.715;audio_features;spotify:track:6ztstiyZL6FXzh4aG46ZPD;https://api.spotify.com/v1/tracks/6ztstiyZL6FXzh4aG46ZPD;https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD;288293;4
Two Tickets to Paradise;22CIOfLZB9z8He7WgHYAgH;Eddie Money;Eddie Money;66;1970;['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock'];0.623;0.68;2;-13.255;1;0.0282;0.0056;0.000425;0.148;0.737;129.713;audio_features;spotify:track:22CIOfLZB9z8He7WgHYAgH;https://api.spotify.com/v1/tracks/22CIOfLZB9z8He7WgHYAgH;https://api.spotify.com/v1/audio-analysis/22CIOfLZB9z8He7WgHYAgH;237093;4
Take Me Home, Country Roads;1YYhDizHx7PnDhAhko6cDS;Poems, Prayers and Promises;John Denver;70;1970;[];0.462;0.395;9;-9.376;1;0.0264;0.758;0.0;0.121;0.625;82.259;audio_features;spotify:track:1YYhDizHx7PnDhAhko6cDS;https://api.spotify.com/v1/tracks/1YYhDizHx7PnDhAhko6cDS;https://api.spotify.com/v1/audio-analysis/1YYhDizHx7PnDhAhko6cDS;190160;4
Annie's Song;4J0DbyODwZJcmIAiTSJfMF;Back Home Again;John Denver;71;1970;[];0.304;0.305;2;-10.879;1;0.0298;0.871;0.00368;0.367;0.464;146.066;audio_features;spotify:track:4J0DbyODwZJcmIAiTSJfMF;https://api.spotify.com/v1/tracks/4J0DbyODwZJcmIAiTSJfMF;https://api.spotify.com/v1/audio-analysis/4J0DbyODwZJcmIAiTSJfMF;180693;3
You're The One That I Want - From “Grease”;0B9x2BRHqj3Qer7biM3pU3;Grease (The Original Motion Picture Soundtrack);John Travolta;75;1970;['hollywood'];0.758;0.612;0;-11.403;1;0.0598;0.281;0.00288;0.0954;0.822;106.945;audio_features;spotify:track:0B9x2BRHqj3Qer7biM3pU3;https://api.spotify.com/v1/tracks/0B9x2BRHqj3Qer7biM3pU3;https://api.spotify.com/v1/audio-analysis/0B9x2BRHqj3Qer7biM3pU3;169840;4
Smoke on the Water;5SAUIWdZ04OxYfJFDchC7S;Machine Head;Deep Purple;65;1970;['album rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock'];0.632;0.586;0;-11.333;1;0.0284;0.0983;0.581;0.0535;0.89;114.243;audio_features;spotify:track:5SAUIWdZ04OxYfJFDchC7S;https://api.spotify.com/v1/tracks/5SAUIWdZ04OxYfJFDchC7S;https://api.spotify.com/v1/audio-analysis/5SAUIWdZ04OxYfJFDchC7S;342173;4
Psycho Killer - 2005 Remaster;1i6N76fftMZhijOzFQ5ZtL;Talking Heads '77 (Deluxe Version);Talking Heads;73;1970;['art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo'];0.721;0.521;2;-8.123;1;0.0613;0.0708;0.00545;0.127;0.942;123.118;audio_features;spotify:track:1i6N76fftMZhijOzFQ5ZtL;https://api.spotify.com/v1/tracks/1i6N76fftMZhijOzFQ5ZtL;https://api.spotify.com/v1/audio-analysis/1i6N76fftMZhijOzFQ5ZtL;261413;4
If You Leave Me Now;0KMGxYKeUzK9wc5DZCt3HT;Chicago X;Chicago;74;1970;['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock'];0.429;0.564;11;-6.784;1;0.0268;0.0193;0.000828;0.128;0.276;104.212;audio_features;spotify:track:0KMGxYKeUzK9wc5DZCt3HT;https://api.spotify.com/v1/tracks/0KMGxYKeUzK9wc5DZCt3HT;https://api.spotify.com/v1/audio-analysis/0KMGxYKeUzK9wc5DZCt3HT;235373;4
Boys Don't Cry - Single Version;4dneV7C1yDt9UtyxrQY375;Three Imaginary Boys (Deluxe Edition);The Cure;64;1970;[];0.465;0.841;11;-5.767;0;0.0633;0.00486;0.0;0.109;0.689;168.743;audio_features;spotify:track:4dneV7C1yDt9UtyxrQY375;https://api.spotify.com/v1/tracks/4dneV7C1yDt9UtyxrQY375;https://api.spotify.com/v1/audio-analysis/4dneV7C1yDt9UtyxrQY375;157533;4
Brick House;5VJjhHyG8NZ5xdgG6uTb3P;Commodores;Commodores;66;1970;['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul'];0.831;0.782;4;-10.48;0;0.0595;0.0731;0.0171;0.032;0.631;107.877;audio_features;spotify:track:5VJjhHyG8NZ5xdgG6uTb3P;https://api.spotify.com/v1/tracks/5VJjhHyG8NZ5xdgG6uTb3P;https://api.spotify.com/v1/audio-analysis/5VJjhHyG8NZ5xdgG6uTb3P;208893;4
Danny's Song;0ju1jP0cSPJ8tmojYBEI89;The Best: Loggins & Messina Sittin' In Again;Loggins & Messina;65;1970;['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock'];0.505;0.258;11;-12.193;0;0.0297;0.805;0.0;0.12;0.641;141.003;audio_features;spotify:track:0ju1jP0cSPJ8tmojYBEI89;https://api.spotify.com/v1/tracks/0ju1jP0cSPJ8tmojYBEI89;https://api.spotify.com/v1/audio-analysis/0ju1jP0cSPJ8tmojYBEI89;254305;4
Thank God I'm a Country Boy;69HICMmc6nNLucAx3aJX9M;Back Home Again;John Denver;67;1970;[];0.762;0.537;9;-9.58;1;0.0478;0.785;0.000669;0.0551;0.958;105.603;audio_features;spotify:track:69HICMmc6nNLucAx3aJX9M;https://api.spotify.com/v1/tracks/69HICMmc6nNLucAx3aJX9M;https://api.spotify.com/v1/audio-analysis/69HICMmc6nNLucAx3aJX9M;193093;4
Black Betty;6kooDsorCpWVMGc994XjWN;Ram Jam;Ram Jam;69;1970;[];0.465;0.907;11;-6.404;0;0.113;0.0241;0.00118;0.13;0.681;117.293;audio_features;spotify:track:6kooDsorCpWVMGc994XjWN;https://api.spotify.com/v1/tracks/6kooDsorCpWVMGc994XjWN;https://api.spotify.com/v1/audio-analysis/6kooDsorCpWVMGc994XjWN;238973;4
Father And Son;476V2d6iA2tWXgQboKmTtA;Tea For The Tillerman (Remastered 2020);Yusuf / Cat Stevens;74;1970;['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock'];0.495;0.326;7;-12.29;1;0.0365;0.541;8.85e-05;0.0996;0.371;136.243;audio_features;spotify:track:476V2d6iA2tWXgQboKmTtA;https://api.spotify.com/v1/tracks/476V2d6iA2tWXgQboKmTtA;https://api.spotify.com/v1/audio-analysis/476V2d6iA2tWXgQboKmTtA;221120;4
Our House;2hitsKa8SthKhRJBXUHbIv;Deja Vu;Crosby, Stills, Nash & Young;68;1970;['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'supergroup'];0.593;0.205;9;-14.601;1;0.0479;0.896;5.46e-05;0.119;0.377;140.279;audio_features;spotify:track:2hitsKa8SthKhRJBXUHbIv;https://api.spotify.com/v1/tracks/2hitsKa8SthKhRJBXUHbIv;https://api.spotify.com/v1/audio-analysis/2hitsKa8SthKhRJBXUHbIv;179760;4
Take A Chance On Me;5BckPAYcKEJuYs1eV1BHHe;The Album;ABBA;72;1970;['europop', 'swedish pop'];0.684;0.675;11;-8.123;1;0.0257;0.163;0.0;0.242;0.924;107.064;audio_features;spotify:track:5BckPAYcKEJuYs1eV1BHHe;https://api.spotify.com/v1/tracks/5BckPAYcKEJuYs1eV1BHHe;https://api.spotify.com/v1/audio-analysis/5BckPAYcKEJuYs1eV1BHHe;243933;4
Mamma Mia;2TxCwUlqaOH3TIyJqGgR91;Abba;ABBA;75;1970;['europop', 'swedish pop'];0.749;0.748;2;-7.011;1;0.0323;0.295;0.000443;0.469;0.827;137.547;audio_features;spotify:track:2TxCwUlqaOH3TIyJqGgR91;https://api.spotify.com/v1/tracks/2TxCwUlqaOH3TIyJqGgR91;https://api.spotify.com/v1/audio-analysis/2TxCwUlqaOH3TIyJqGgR91;213267;4
Casey Jones - 2013 Remaster;7LbfuQVct78YoghmoPtsQ8;Workingman's Dead;Grateful Dead;65;1970;['classic rock', 'cosmic american', 'country rock', 'double drumming', 'folk rock', 'jam band', 'psychedelic rock', 'rock', 'roots rock'];0.671;0.405;0;-10.052;1;0.0392;0.385;0.0;0.132;0.828;99.678;audio_features;spotify:track:7LbfuQVct78YoghmoPtsQ8;https://api.spotify.com/v1/tracks/7LbfuQVct78YoghmoPtsQ8;https://api.spotify.com/v1/audio-analysis/7LbfuQVct78YoghmoPtsQ8;265067;4
